,Finca,Vaca,Raza,Lact,Par,E_par,Ser_concep,IEP,Gestac,D_seca,Dias_ab,IEP_esp,Part_desc,an_Par
2966,446,628.0,H8,1,2022-10-10,24,2.0,,273.0,,113.0,390.0,,2022
2967,446,628.0,H8,2,2023-11-04,37,4.0,390.0,277.0,82.0,263.0,543.0,,2023
2968,446,628.0,H8,3,2025-04-30,55,,543.0,280.0,97.0,,,,2025
2969,446,629.0,H8,1,2023-01-10,27,2.0,,276.0,,153.0,433.0,,2023
2970,446,629.0,H8,2,2024-03-18,41,1.0,433.0,280.0,56.0,95.0,370.0,,2024
2971,446,629.0,H8,3,2025-03-23,53,,370.0,275.0,86.0,,,,2025
2972,446,630.0,H8,1,2022-12-03,25,,,278.0,,,,280.0,2022
2973,446,631.0,H8,1,2022-12-05,25,1.0,,280.0,,95.0,378.0,,2022
2974,446,631.0,H8,2,2023-12-18,37,1.0,378.0,283.0,76.0,93.0,377.0,,2023
2975,446,631.0,H8,3,2024-12-29,50,1.0,377.0,284.0,64.0,94.0,,,2024
2976,446,634.0,H8,1,2023-01-19,25,2.0,,275.0,,128.0,403.0,,2023
2977,446,634.0,H8,2,2024-02-26,39,1.0,403.0,275.0,51.0,81.0,361.0,,2024
2978,446,634.0,H8,3,2025-02-21,51,1.0,361.0,280.0,60.0,74.0,,,2025
2979,446,635.0,H8,1,2023-07-14,31,,,281.0,,,,66.0,2023
2980,446,637.0,H8,1,2022-12-09,23,2.0,,273.0,,113.0,395.0,,2022
2981,446,637.0,H8,2,2024-01-08,36,1.0,395.0,282.0,135.0,52.0,334.0,,2024
2982,446,637.0,H8,3,2024-12-07,47,2.0,334.0,282.0,81.0,98.0,,,2024
2983,446,639.0,H8,1,2023-01-03,24,5.0,,273.0,,222.0,482.0,,2023
2984,446,639.0,H8,2,2024-04-29,40,,482.0,260.0,37.0,,,22.0,2024
2985,446,640.0,H8,1,2023-03-18,25,1.0,,278.0,,104.0,,110.0,2023
2986,446,641.0,H8,1,2023-03-04,24,4.0,,272.0,,179.0,455.0,,2023
2987,446,641.0,H8,2,2024-06-01,39,1.0,455.0,276.0,53.0,74.0,347.0,,2024
2988,446,641.0,H8,3,2025-05-14,51,,347.0,273.0,51.0,,,,2025
2989,446,642.0,H8,1,2023-04-13,25,1.0,,274.0,,129.0,401.0,,2023
2990,446,642.0,H8,2,2024-05-18,39,2.0,401.0,272.0,84.0,119.0,391.0,,2024
2991,446,642.0,H8,3,2025-06-13,51,,391.0,272.0,51.0,,,,2025
2992,446,643.0,H8,1,2023-03-15,24,2.0,,277.0,,127.0,,178.0,2023
2993,446,644.0,H8,1,2023-04-10,25,1.0,,273.0,,68.0,338.0,,2023
2994,446,644.0,H8,2,2024-03-13,36,1.0,338.0,270.0,42.0,63.0,341.0,,2024
2995,446,644.0,H8,3,2025-02-17,47,,341.0,278.0,60.0,,,,2025
2996,446,645.0,H8,1,2023-03-07,24,3.0,,272.0,,144.0,413.0,,2023
2997,446,645.0,H8,2,2024-04-23,37,1.0,413.0,269.0,82.0,62.0,331.0,,2024
2998,446,645.0,H8,3,2025-03-20,48,,331.0,269.0,66.0,,,,2025
2999,446,646.0,H8,1,2023-03-20,24,2.0,,272.0,,165.0,441.0,,2023
3000,446,646.0,H8,2,2024-06-03,39,,441.0,276.0,80.0,,,21.0,2024
3001,446,647.0,H8,1,2023-04-21,25,,,276.0,,,,88.0,2023
3002,446,648.0,H8,1,2023-04-03,24,1.0,,268.0,,54.0,334.0,,2023
3003,446,648.0,H8,2,2024-03-02,35,2.0,334.0,280.0,56.0,96.0,369.0,,2024
3004,446,648.0,H8,3,2025-03-06,47,1.0,369.0,273.0,128.0,51.0,,,2025
3005,446,649.0,H8,1,2023-07-02,27,2.0,,273.0,,178.0,451.0,,2023
3006,446,649.0,H8,2,2024-09-25,42,1.0,451.0,273.0,54.0,107.0,,,2024
3007,446,650.0,H8,1,2023-05-14,25,2.0,,280.0,,115.0,390.0,,2023
3008,446,650.0,H8,2,2024-06-07,38,1.0,390.0,275.0,56.0,63.0,346.0,,2024
3009,446,650.0,H8,3,2025-05-19,49,,346.0,283.0,62.0,,,,2025
3010,446,651.0,H7G1,1,2023-07-31,27,1.0,,272.0,,100.0,,362.0,2023
3011,446,652.0,H8,1,2023-08-20,27,4.0,,275.0,,305.0,463.0,,2023
3012,446,652.0,H8,2,2024-11-25,42,2.0,463.0,158.0,,84.0,,,2024
3013,446,653.0,H8,1,2023-07-13,25,2.0,,276.0,,204.0,475.0,,2023
3014,446,653.0,H8,2,2024-10-30,41,,475.0,271.0,98.0,,,,2024
3015,446,654.0,H8,1,2023-07-05,25,1.0,,280.0,,56.0,332.0,,2023
3016,446,654.0,H8,2,2024-06-01,36,1.0,332.0,276.0,50.0,80.0,356.0,,2024
3017,446,654.0,H8,3,2025-05-23,47,,356.0,276.0,55.0,,,,2025
3018,446,656.0,H8,1,2023-07-21,25,1.0,,279.0,,121.0,,372.0,2023
3019,446,657.0,H8,1,2023-09-30,25,3.0,,276.0,,103.0,385.0,,2023
3020,446,657.0,H8,2,2024-10-19,38,2.0,385.0,282.0,66.0,120.0,,,2024
3021,446,658.0,H8,1,2023-09-28,24,2.0,,273.0,,174.0,459.0,,2023
3022,446,658.0,H8,2,2024-12-30,40,,459.0,285.0,140.0,,,,2024
3023,446,659.0,H8,1,2023-10-31,25,1.0,,267.0,,79.0,352.0,,2023
3024,446,659.0,H8,2,2024-10-17,36,2.0,352.0,273.0,52.0,78.0,,,2024
3025,446,660.0,H8,1,2023-10-22,24,1.0,,269.0,,68.0,339.0,,2023
3026,446,660.0,H8,2,2024-09-25,35,1.0,339.0,271.0,46.0,71.0,,,2024
3027,446,662.0,H8,1,2023-12-29,26,3.0,,276.0,,110.0,,129.0,2023
3028,446,664.0,H8,1,2023-11-09,24,2.0,,277.0,,124.0,403.0,,2023
3029,446,664.0,H8,2,2024-12-16,37,1.0,403.0,279.0,98.0,91.0,,,2024
3030,446,666.0,H8,1,2024-03-03,27,3.0,,274.0,,195.0,472.0,,2024
3031,446,666.0,H8,2,2025-06-18,43,,472.0,277.0,56.0,,,,2025
3032,446,667.0,H8,1,2023-12-30,25,1.0,,271.0,,76.0,,128.0,2023
3033,446,668.0,H8,1,2023-11-26,24,,,256.0,,,,4.0,2023
3034,446,669.0,H8,1,2024-02-15,26,1.0,,282.0,,50.0,332.0,,2024
3035,446,669.0,H8,2,2025-01-12,37,1.0,332.0,282.0,62.0,135.0,,,2025
3036,446,670.0,H8,1,2024-03-24,26,1.0,,277.0,,111.0,390.0,,2024
3037,446,670.0,H8,2,2025-04-18,39,,390.0,279.0,58.0,,,,2025
3038,446,675.0,H8,1,2024-04-20,25,3.0,,274.0,,184.0,,201.0,2024
3039,446,676.0,H8,1,2024-06-14,26,1.0,,276.0,,85.0,368.0,,2024
3040,446,676.0,H8,2,2025-06-17,39,,368.0,283.0,63.0,,,,2025
3041,446,677.0,H8,1,2024-04-26,25,1.0,,277.0,,70.0,,215.0,2024
3042,446,678.0,H8,1,2024-09-01,29,1.0,,276.0,,62.0,,,2024
3043,446,679.0,H8,1,2024-05-08,25,2.0,,274.0,,115.0,394.0,,2024
3044,446,679.0,H8,2,2025-06-06,38,,394.0,279.0,59.0,,,,2025
3045,446,680.0,H8,1,2024-07-09,27,3.0,,277.0,,140.0,,,2024
3046,446,681.0,H7G1,1,2024-11-01,31,1.0,,279.0,,58.0,,,2024
3047,446,682.0,H8,1,2024-06-09,26,1.0,,272.0,,56.0,339.0,,2024
3048,446,682.0,H8,2,2025-05-14,37,,339.0,283.0,61.0,,,,2025
3049,446,683.0,H8,1,2024-11-08,31,2.0,,280.0,,77.0,,,2024
3050,446,685.0,H8,1,2024-08-02,27,1.0,,274.0,,60.0,,,2024
3051,446,686.0,H8,1,2024-08-29,28,1.0,,279.0,,93.0,,,2024
3052,446,687.0,H8,1,2024-09-06,28,1.0,,281.0,,88.0,,,2024
3053,446,691.0,H8,1,2024-10-07,26,3.0,,277.0,,202.0,,,2024
3054,446,693.0,H8,1,2024-12-12,27,1.0,,280.0,,69.0,,,2024
3055,446,695.0,H8,1,2024-12-08,27,1.0,,275.0,,111.0,,,2024
3056,446,697.0,H8,1,2025-02-07,28,,,280.0,,,,,2025
3057,446,700.0,H8,1,2025-03-01,28,,,277.0,,,,,2025
3058,446,701.0,H8,1,2025-01-13,27,,,275.0,,,,1.0,2025
3059,446,703.0,H8,1,2025-04-15,29,,,275.0,,,,,2025
3060,446,711.0,H8,1,2025-03-09,26,,,265.0,,,,,2025
3061,446,712.0,H8,1,2025-03-15,26,,,270.0,,,,,2025
3062,446,713.0,H8,1,2025-04-09,26,,,269.0,,,,,2025
3063,446,714.0,H8,1,2025-03-17,25,,,277.0,,,,,2025
3064,446,715.0,H8,1,2025-04-06,26,,,274.0,,,,,2025
3065,446,719.0,H8,1,2025-05-19,26,,,285.0,,,,29.0,2025
3066,446,721.0,H8,1,2025-05-08,26,,,260.0,,,,,2025
3067,446,723.0,H8,1,2025-05-31,26,,,274.0,,,,,2025
3068,446,928.0,H8,1,2021-10-23,25,2.0,,268.0,,103.0,372.0,,2021
3069,446,928.0,H8,2,2022-10-30,37,1.0,372.0,269.0,60.0,100.0,,199.0,2022
3070,585,355.0,H4J4,7,2020-09-20,136,,426.0,269.0,58.0,,,220.0,2020
3071,585,377.0,J8,7,2020-01-05,108,,370.0,279.0,73.0,,,225.0,2020
3072,585,411.0,H4J4,6,2020-02-14,92,,388.0,276.0,56.0,,,74.0,2020
3073,585,426.0,J8,7,2021-01-18,98,1.0,386.0,281.0,93.0,105.0,386.0,,2021
3074,585,426.0,J8,8,2022-02-08,111,,386.0,281.0,74.0,,,28.0,2022
3075,585,502.0,J8,5,2020-02-15,76,2.0,380.0,279.0,67.0,62.0,348.0,,2020
3076,585,502.0,J8,6,2021-01-28,87,1.0,348.0,286.0,113.0,74.0,355.0,,2021
3077,585,502.0,J8,7,2022-01-18,99,3.0,355.0,281.0,81.0,102.0,386.0,,2022
3078,585,502.0,J8,8,2023-02-08,111,,386.0,284.0,64.0,,,160.0,2023
3079,585,506.0,J8,5,2020-04-02,73,,350.0,280.0,62.0,,,137.0,2020
3080,585,508.0,J8,4,2020-10-19,79,1.0,393.0,277.0,199.0,62.0,,94.0,2020
3081,585,509.0,J8,4,2020-04-11,73,1.0,474.0,272.0,96.0,47.0,324.0,,2020
3082,585,509.0,J8,5,2021-03-01,83,1.0,324.0,277.0,84.0,41.0,262.0,,2021
3083,585,509.0,J8,6,2021-11-18,92,,262.0,221.0,8.0,,,278.0,2021
3084,585,510.0,J8,4,2020-12-10,81,,376.0,280.0,64.0,,,525.0,2020
3085,585,511.0,J8,4,2020-05-27,74,1.0,446.0,279.0,109.0,81.0,,239.0,2020
3086,585,512.0,J8,4,2020-01-21,68,2.0,454.0,276.0,64.0,212.0,487.0,,2020
3087,585,512.0,J8,5,2021-05-22,84,1.0,487.0,275.0,161.0,76.0,359.0,,2021
3088,585,512.0,J8,6,2022-05-16,96,2.0,359.0,283.0,93.0,106.0,,140.0,2022
3089,585,516.0,J8,4,2020-07-26,70,3.0,486.0,283.0,64.0,185.0,461.0,,2020
3090,585,516.0,J8,5,2021-10-30,85,1.0,461.0,276.0,56.0,68.0,349.0,,2021
3091,585,516.0,J8,6,2022-10-14,97,3.0,349.0,281.0,61.0,234.0,514.0,,2022
3092,585,516.0,J8,7,2024-03-11,114,,514.0,280.0,60.0,,,38.0,2024
3093,585,525.0,J8,3,2020-02-11,60,4.0,588.0,284.0,63.0,231.0,514.0,,2020
3094,585,525.0,J8,4,2021-07-09,77,4.0,514.0,283.0,71.0,190.0,472.0,,2021
3095,585,525.0,J8,5,2022-10-24,93,1.0,472.0,282.0,62.0,146.0,428.0,,2022
3096,585,525.0,J8,6,2023-12-26,107,,428.0,282.0,62.0,,,202.0,2023
3097,585,526.0,J8,4,2020-07-22,65,2.0,366.0,279.0,60.0,87.0,362.0,,2020
3098,585,526.0,J8,5,2021-07-19,77,1.0,362.0,275.0,102.0,54.0,332.0,,2021
3099,585,526.0,J8,6,2022-06-16,88,1.0,332.0,278.0,58.0,68.0,340.0,,2022
3100,585,526.0,J8,7,2023-05-22,99,1.0,340.0,272.0,52.0,140.0,428.0,,2023
3101,585,526.0,J8,8,2024-07-23,113,,428.0,288.0,69.0,,,56.0,2024
3102,585,536.0,J8,3,2020-04-10,52,3.0,353.0,287.0,70.0,119.0,370.0,,2020
3103,585,536.0,J8,4,2021-04-15,64,1.0,370.0,251.0,60.0,87.0,370.0,,2021
3104,585,536.0,J8,5,2022-04-20,76,1.0,370.0,283.0,86.0,102.0,380.0,,2022
3105,585,536.0,J8,6,2023-05-05,89,1.0,380.0,278.0,58.0,115.0,395.0,,2023
3106,585,536.0,J8,7,2024-06-03,102,,395.0,280.0,60.0,,,42.0,2024
3107,585,538.0,J8,3,2020-06-13,53,1.0,384.0,280.0,73.0,70.0,336.0,,2020
3108,585,538.0,J8,4,2021-05-15,64,4.0,336.0,266.0,88.0,271.0,555.0,,2021
3109,585,538.0,J8,5,2022-11-21,82,1.0,555.0,284.0,96.0,59.0,334.0,,2022
3110,585,538.0,J8,6,2023-10-21,93,,334.0,275.0,55.0,,,268.0,2023
3111,585,540.0,J8,2,2020-09-22,54,1.0,476.0,278.0,172.0,51.0,,121.0,2020
3112,585,541.0,J8,3,2020-07-28,52,2.0,368.0,285.0,66.0,81.0,362.0,,2020
3113,585,541.0,J8,4,2021-07-25,64,5.0,362.0,281.0,61.0,255.0,535.0,,2021
3114,585,541.0,J8,5,2023-01-11,81,1.0,535.0,280.0,61.0,87.0,377.0,,2023
3115,585,541.0,J8,6,2024-01-23,94,1.0,377.0,290.0,70.0,78.0,367.0,,2024
3116,585,541.0,J8,7,2025-01-24,106,,367.0,289.0,67.0,,,,2025
3117,585,554.01,J5H3,3,2020-09-19,49,1.0,417.0,282.0,60.0,56.0,334.0,,2020
3118,585,554.01,J5H3,4,2021-08-19,60,1.0,334.0,,71.0,50.0,321.0,,2021
3119,585,554.01,J5H3,5,2022-07-06,71,1.0,321.0,271.0,51.0,66.0,349.0,,2022
3120,585,554.01,J5H3,6,2023-06-20,82,1.0,349.0,283.0,63.0,57.0,339.0,,2023
3121,585,554.01,J5H3,7,2024-05-24,94,1.0,339.0,282.0,66.0,59.0,337.0,,2024
3122,585,554.01,J5H3,8,2025-04-26,105,,337.0,278.0,57.0,,,,2025
3123,585,555.0,J6H2,3,2020-09-20,49,3.0,335.0,278.0,61.0,121.0,400.0,,2020
3124,585,555.0,J6H2,4,2021-10-25,62,2.0,400.0,279.0,90.0,121.0,401.0,,2021
3125,585,555.0,J6H2,5,2022-11-30,75,2.0,401.0,280.0,60.0,121.0,406.0,,2022
3126,585,555.0,J6H2,6,2024-01-10,88,1.0,406.0,285.0,63.0,65.0,,117.0,2024
3127,585,556.01,J8,3,2020-12-04,49,3.0,339.0,280.0,74.0,122.0,405.0,,2020
3128,585,556.01,J8,4,2022-01-13,62,3.0,405.0,283.0,63.0,106.0,,263.0,2022
3129,585,558.0,J8,2,2020-03-26,39,2.0,387.0,276.0,55.0,77.0,362.0,,2020
3130,585,558.0,J8,3,2021-03-23,51,2.0,362.0,285.0,85.0,259.0,462.0,,2021
3131,585,558.0,J8,4,2022-06-28,66,,462.0,203.0,,,,12.0,2022
3132,585,560.0,J6H2,2,2020-04-07,38,2.0,336.0,275.0,55.0,147.0,427.0,,2020
3133,585,560.0,J6H2,3,2021-06-08,52,1.0,427.0,280.0,69.0,69.0,354.0,,2021
3134,585,560.0,J6H2,4,2022-05-28,64,1.0,354.0,285.0,64.0,95.0,371.0,,2022
3135,585,560.0,J6H2,5,2023-06-03,76,2.0,371.0,276.0,56.0,130.0,413.0,,2023
3136,585,560.0,J6H2,6,2024-07-20,90,,413.0,283.0,65.0,,,215.0,2024
3137,585,561.0,J8,2,2020-05-25,38,1.0,393.0,278.0,88.0,80.0,363.0,,2020
3138,585,561.0,J8,3,2021-05-23,50,2.0,363.0,283.0,82.0,87.0,365.0,,2021
3139,585,561.0,J8,4,2022-05-23,62,1.0,365.0,278.0,59.0,66.0,345.0,,2022
3140,585,561.0,J8,5,2023-05-03,73,2.0,345.0,279.0,59.0,121.0,404.0,,2023
3141,585,561.0,J8,6,2024-06-10,86,4.0,404.0,283.0,63.0,220.0,,,2024
3142,585,562.0,J8,2,2020-05-23,38,1.0,400.0,275.0,56.0,62.0,335.0,,2020
3143,585,562.0,J8,3,2021-04-23,49,1.0,335.0,273.0,53.0,125.0,411.0,,2021
3144,585,562.0,J8,4,2022-06-08,62,1.0,411.0,286.0,70.0,76.0,355.0,,2022
3145,585,562.0,J8,5,2023-05-29,74,,355.0,279.0,59.0,,,31.0,2023
3146,585,564.0,J8,2,2020-07-16,39,2.0,397.0,273.0,54.0,76.0,356.0,,2020
3147,585,564.0,J8,3,2021-07-07,51,3.0,356.0,280.0,69.0,93.0,361.0,,2021
3148,585,564.0,J8,4,2022-07-03,63,3.0,361.0,268.0,48.0,218.0,500.0,,2022
3149,585,564.0,J8,5,2023-11-15,79,7.0,500.0,282.0,61.0,301.0,586.0,,2023
3150,585,564.0,J8,6,2025-06-23,98,,586.0,285.0,65.0,,,,2025
3151,585,569.0,J8,2,2021-01-18,44,1.0,593.0,281.0,93.0,65.0,352.0,,2021
3152,585,569.0,J8,3,2022-01-05,56,2.0,352.0,287.0,81.0,106.0,383.0,,2022
3153,585,569.0,J8,4,2023-01-23,68,2.0,383.0,277.0,57.0,114.0,396.0,,2023
3154,585,569.0,J8,5,2024-02-23,81,3.0,396.0,282.0,62.0,161.0,447.0,,2024
3155,585,569.0,J8,6,2025-05-15,96,,447.0,286.0,66.0,,,,2025
3156,585,572.0,H6J2,2,2020-10-07,37,1.0,349.0,275.0,71.0,61.0,349.0,,2020
3157,585,572.0,H6J2,3,2021-09-21,48,2.0,349.0,288.0,70.0,105.0,391.0,,2021
3158,585,572.0,H6J2,4,2022-10-17,61,3.0,391.0,286.0,66.0,254.0,538.0,,2022
3159,585,572.0,H6J2,5,2024-04-07,79,1.0,538.0,284.0,65.0,45.0,315.0,,2024
3160,585,572.0,H6J2,6,2025-02-16,89,1.0,315.0,270.0,50.0,77.0,,,2025
3161,585,574.0,H6J2,1,2020-09-29,34,1.0,,280.0,,78.0,366.0,,2020
3162,585,574.0,H6J2,2,2021-09-30,46,1.0,366.0,288.0,65.0,69.0,349.0,,2021
3163,585,574.0,H6J2,3,2022-09-14,58,2.0,349.0,280.0,61.0,192.0,469.0,,2022
3164,585,574.0,H6J2,4,2023-12-27,73,5.0,469.0,277.0,57.0,286.0,,,2023
3165,585,575.0,J8,1,2020-02-13,27,1.0,,282.0,,66.0,343.0,,2020
3166,585,575.0,J8,2,2021-01-21,38,2.0,343.0,277.0,105.0,280.0,553.0,,2021
3167,585,575.0,J8,3,2022-07-28,56,,553.0,273.0,60.0,,,474.0,2022
3168,585,576.0,J8,2,2021-06-15,43,2.0,558.0,271.0,119.0,133.0,419.0,,2021
3169,585,576.0,J8,3,2022-08-08,56,5.0,419.0,286.0,71.0,286.0,571.0,,2022
3170,585,576.0,J8,4,2024-03-01,75,1.0,571.0,285.0,62.0,77.0,359.0,,2024
3171,585,576.0,J8,5,2025-02-23,87,2.0,359.0,282.0,62.0,78.0,,,2025
3172,585,577.0,J8,2,2020-11-24,36,1.0,350.0,277.0,64.0,67.0,348.0,,2020
3173,585,577.0,J8,3,2021-11-07,47,1.0,348.0,281.0,64.0,54.0,330.0,,2021
3174,585,577.0,J8,4,2022-10-03,58,1.0,330.0,276.0,56.0,107.0,388.0,,2022
3175,585,577.0,J8,5,2023-10-26,71,1.0,388.0,281.0,61.0,121.0,404.0,,2023
3176,585,577.0,J8,6,2024-12-03,84,2.0,404.0,283.0,69.0,119.0,,,2024
3177,585,579.0,J8,1,2020-02-07,26,1.0,,282.0,,51.0,337.0,,2020
3178,585,579.0,J8,2,2021-01-09,37,1.0,337.0,286.0,73.0,74.0,353.0,,2021
3179,585,579.0,J8,3,2021-12-28,49,1.0,353.0,279.0,73.0,119.0,397.0,,2021
3180,585,579.0,J8,4,2023-01-29,62,2.0,397.0,278.0,58.0,258.0,537.0,,2023
3181,585,579.0,J8,5,2024-07-19,80,,537.0,279.0,61.0,,,38.0,2024
3182,585,580.0,J8,1,2020-02-04,25,1.0,,280.0,,71.0,346.0,,2020
3183,585,580.0,J8,2,2021-01-15,36,1.0,346.0,275.0,99.0,54.0,332.0,,2021
3184,585,580.0,J8,3,2021-12-13,47,2.0,332.0,278.0,58.0,136.0,420.0,,2021
3185,585,580.0,J8,4,2023-02-06,61,2.0,420.0,284.0,64.0,243.0,524.0,,2023
3186,585,580.0,J8,5,2024-07-14,78,1.0,524.0,281.0,61.0,97.0,,,2024
3187,585,582.0,J8,1,2020-05-26,28,3.0,,278.0,,184.0,471.0,,2020
3188,585,582.0,J8,2,2021-09-09,44,1.0,471.0,287.0,67.0,58.0,335.0,,2021
3189,585,582.0,J8,3,2022-08-10,55,2.0,335.0,277.0,57.0,113.0,394.0,,2022
3190,585,582.0,J8,4,2023-09-08,68,2.0,394.0,281.0,62.0,224.0,508.0,,2023
3191,585,582.0,J8,5,2025-01-28,84,,508.0,284.0,64.0,,,,2025
3192,585,583.0,J6H2,1,2020-04-07,26,1.0,,285.0,,50.0,337.0,,2020
3193,585,583.0,J6H2,2,2021-03-10,38,1.0,337.0,287.0,95.0,102.0,389.0,,2021
3194,585,583.0,J6H2,3,2022-04-03,50,1.0,389.0,287.0,69.0,73.0,358.0,,2022
3195,585,583.0,J6H2,4,2023-03-27,62,1.0,358.0,285.0,65.0,58.0,344.0,,2023
3196,585,583.0,J6H2,5,2024-03-05,73,1.0,344.0,286.0,66.0,55.0,334.0,,2024
3197,585,583.0,J6H2,6,2025-02-02,84,3.0,334.0,279.0,59.0,108.0,,,2025
3198,585,584.0,J8,1,2020-04-11,26,1.0,,274.0,,47.0,325.0,,2020
3199,585,584.0,J8,2,2021-03-02,37,1.0,325.0,278.0,64.0,69.0,347.0,,2021
3200,585,584.0,J8,3,2022-02-12,49,1.0,347.0,278.0,57.0,72.0,349.0,,2022
3201,585,584.0,J8,4,2023-01-27,60,1.0,349.0,277.0,57.0,85.0,371.0,,2023
3202,585,584.0,J8,5,2024-02-02,72,1.0,371.0,286.0,66.0,66.0,349.0,,2024
3203,585,584.0,J8,6,2025-01-16,84,1.0,349.0,283.0,62.0,77.0,,,2025
3204,585,586.0,J5H3,1,2020-04-01,25,1.0,,278.0,,72.0,348.0,,2020
3205,585,586.0,J5H3,2,2021-03-15,36,2.0,348.0,276.0,77.0,123.0,399.0,,2021
3206,585,586.0,J5H3,3,2022-04-18,49,1.0,399.0,276.0,65.0,64.0,335.0,,2022
3207,585,586.0,J5H3,4,2023-03-19,60,2.0,335.0,271.0,51.0,163.0,440.0,,2023
3208,585,586.0,J5H3,5,2024-06-01,75,,440.0,277.0,57.0,,,253.0,2024
3209,585,587.0,J8,1,2020-06-03,26,3.0,,287.0,,140.0,,232.0,2020
3210,585,588.0,J8,1,2020-07-22,27,2.0,,279.0,,77.0,356.0,,2020
3211,585,588.0,J8,2,2021-07-13,39,,356.0,279.0,96.0,,,53.0,2021
3212,585,589.0,J8,1,2020-09-01,28,1.0,,273.0,,95.0,374.0,,2020
3213,585,589.0,J8,2,2021-09-10,40,3.0,374.0,279.0,93.0,229.0,508.0,,2021
3214,585,589.0,J8,3,2023-01-31,57,2.0,508.0,279.0,59.0,128.0,412.0,,2023
3215,585,589.0,J8,4,2024-03-18,71,3.0,412.0,284.0,64.0,147.0,431.0,,2024
3216,585,589.0,J8,5,2025-05-23,85,,431.0,284.0,64.0,,,,2025
3217,585,591.0,J8,1,2020-06-24,25,1.0,,283.0,,83.0,,211.0,2020
3218,585,592.0,J8,1,2020-07-24,26,,,279.0,,,,459.0,2020
3219,585,593.0,J8,1,2020-07-21,25,2.0,,278.0,,137.0,415.0,,2020
3220,585,593.0,J8,2,2021-09-09,39,,415.0,278.0,58.0,,,796.0,2021
3221,585,594.0,J8,1,2020-11-05,28,1.0,,279.0,,54.0,332.0,,2020
3222,585,594.0,J8,2,2021-10-03,39,2.0,332.0,278.0,68.0,107.0,389.0,,2021
3223,585,594.0,J8,3,2022-10-27,52,2.0,389.0,282.0,63.0,179.0,463.0,,2022
3224,585,594.0,J8,4,2024-02-02,67,4.0,463.0,284.0,64.0,153.0,,373.0,2024
3225,585,597.0,J8,1,2020-12-14,26,1.0,,284.0,,98.0,387.0,,2020
3226,585,597.0,J8,2,2022-01-05,39,2.0,387.0,289.0,92.0,95.0,374.0,,2022
3227,585,597.0,J8,3,2023-01-14,51,1.0,374.0,279.0,59.0,82.0,362.0,,2023
3228,585,597.0,J8,4,2024-01-11,63,6.0,362.0,280.0,60.0,211.0,494.0,,2024
3229,585,597.0,J8,5,2025-05-19,79,,494.0,283.0,63.0,,,,2025
3230,585,598.0,J8,1,2021-03-20,29,1.0,,292.0,,49.0,206.0,,2021
3231,585,598.0,J8,2,2021-10-12,36,1.0,206.0,157.0,,56.0,327.0,,2021
3232,585,598.0,J8,3,2022-09-04,46,,327.0,271.0,51.0,,,436.0,2022
3233,585,599.0,J8,1,2021-01-14,25,1.0,,288.0,,68.0,348.0,,2021
3234,585,599.0,J8,2,2021-12-28,37,1.0,348.0,280.0,84.0,75.0,361.0,,2021
3235,585,599.0,J8,3,2022-12-24,48,2.0,361.0,286.0,66.0,163.0,437.0,,2022
3236,585,599.0,J8,4,2024-03-05,63,1.0,437.0,274.0,54.0,79.0,365.0,,2024
3237,585,599.0,J8,5,2025-03-05,75,,365.0,286.0,66.0,,,,2025
3238,585,601.0,J8,1,2021-05-23,28,1.0,,276.0,,68.0,,262.0,2021
3239,585,603.0,J8,1,2021-04-03,25,1.0,,282.0,,34.0,315.0,,2021
3240,585,603.0,J8,2,2022-02-12,35,,315.0,281.0,78.0,,,218.0,2022
3241,585,605.0,J8,1,2021-04-24,26,1.0,,274.0,,65.0,,285.0,2021
3242,585,617.0,J8,1,2022-06-18,27,1.0,,278.0,,78.0,363.0,,2022
3243,585,617.0,J8,2,2023-06-16,39,2.0,363.0,285.0,65.0,91.0,379.0,,2023
3244,585,617.0,J8,3,2024-06-29,51,4.0,379.0,288.0,68.0,235.0,,,2024
3245,585,620.0,J8,1,2022-06-12,26,1.0,,271.0,,79.0,350.0,,2022
3246,585,620.0,J8,2,2023-05-28,38,1.0,350.0,271.0,51.0,93.0,377.0,,2023
3247,585,620.0,J8,3,2024-06-08,50,2.0,377.0,284.0,64.0,95.0,,257.0,2024
3248,585,621.0,J8,1,2022-06-16,25,3.0,,275.0,,166.0,442.0,,2022
3249,585,621.0,J8,2,2023-09-01,39,2.0,442.0,276.0,56.0,178.0,467.0,,2023
3250,585,621.0,J8,3,2024-12-11,55,,467.0,289.0,69.0,,,,2024
3251,585,631.0,J8,1,2023-03-10,26,1.0,,282.0,,76.0,357.0,,2023
3252,585,631.0,J8,2,2024-03-01,38,1.0,357.0,281.0,61.0,74.0,353.0,,2024
3253,585,631.0,J8,3,2025-02-17,49,1.0,353.0,,59.0,53.0,,,2025
3254,585,633.0,J8,1,2023-03-11,26,2.0,,279.0,,124.0,409.0,,2023
3255,585,633.0,J8,2,2024-04-23,39,1.0,409.0,285.0,64.0,70.0,355.0,,2024
3256,585,633.0,J8,3,2025-04-13,51,,355.0,285.0,65.0,,,,2025
3257,585,636.0,J8,1,2023-03-09,24,3.0,,273.0,,176.0,451.0,,2023
3258,585,636.0,J8,2,2024-06-02,39,2.0,451.0,275.0,55.0,74.0,355.0,,2024
3259,585,636.0,J8,3,2025-05-23,51,,355.0,281.0,61.0,,,,2025
